Steps;Cars
2974500;142
2974800;142
2975100;145
2975400;139
2975700;147
2976000;119
2976300;125
2976600;135
2976900;15
2977200;117
2977500;145
2977800;144
2978100;138
2978400;14
2978700;145
2979000;14
2979300;133
2979600;161
2979900;133
2980200;139
2980500;154
2980800;143
2981100;149
2981400;157
2981700;132
2982000;134
2982300;128
2982600;137
2982900;153
2983200;137
2983500;146
2983800;14
2984100;143
2984400;147
2984700;132
2985000;156
2985300;145
2985600;133
2985900;157
2986200;148
2986500;15
2986800;144
2987100;144
2987400;14
2987700;149
2988000;134
2988300;147
2988600;138
2988900;139
2989200;147
2989500;138
2989800;143
2990100;151
2990400;145
2990700;14
2991000;138
2991300;147
2991600;139
2991900;126
2992200;124
2992500;155
2992800;139
2993100;131
2993400;144
2993700;148
2994000;137
2994300;137
2994600;144
2994900;151
2995200;139
2995500;132
2995800;152
2996100;141
2996400;162
2996700;137
2997000;135
2997300;126
2997600;146
2997900;13
2998200;145
2998500;149
2998800;129
2999100;15
2999400;147
2999700;139
3000300;136
3000600;155
3000900;139
3001200;155
3001500;15
3001800;145
3002100;128
3002400;146
3002700;144
3003000;138
3003300;153
3003600;132
3003900;127
3004200;15
3004500;144
3004800;149
3005100;14
3005400;127
3005700;125
3006000;122
3006300;132
3006600;148
3006900;149
3007200;146
3007500;137
3007800;152
3008100;138
3008400;135
3008700;146
3009000;153
3009300;123
3009600;143
3009900;151
3010200;144
3010500;139
3010800;152
3011100;127
3011400;144
3011700;141
3012000;142
3012300;144
3012600;138
3012900;151
3013200;142
3013500;143
3013800;147
3014100;152
3014400;12
3014700;102
3015000;98
3015300;121
3015600;122
3015900;128
3016200;132
3016500;136
3016800;83
3017100;46
3017400;144
3017700;163
3018000;157
3018300;149
3018600;141
3018900;148
3019200;144
3019500;137
3019800;149
3020100;154
3020400;151
3020700;132
3021000;15
3021300;136
3021600;134
3021900;139
3022200;139
3022500;13
3022800;145
3023100;161
3023400;144
3023700;145
3024000;141
3024300;125
3024600;122
3024900;133
3025200;14
3025500;147
3025800;139
3026100;145
3026400;144
3026700;134
3027000;139
3027300;138
3027600;153
3027900;143
3028200;145
3028500;144
3028800;132
3029100;135
3029400;134
3029700;144
3030000;135
3030300;135
3030600;144
3030900;141
3031200;131
3031500;138
3031800;144
3032100;144
3032400;142
3032700;145
3033000;147
3033300;149
3033600;145
3033900;142
3034200;146
3034500;147
3034800;142
3035100;146
3035400;142
3035700;148
3036000;133
3036300;145
3036600;14
3036900;136
3037200;151
3037500;143
3037800;147
3038100;14
3038400;117
3038700;152
3039000;119
3039300;159
3039600;143
3039900;152
3040200;144
3040500;138
3040800;134
3041100;144
3041400;142
3041700;138
3042000;138
3042300;141
3042600;146
3042900;148
3043200;149
3043500;134
3043800;156
3044100;126
3044400;154
3044700;134
3045000;161
3045300;134
3045600;157
3045900;148
3046200;14
3046500;136
3046800;133
3047100;123
3047400;146
3047700;143
3048000;126
3048300;139
3048600;145
3048900;148
3049200;152
3049500;142
3049800;142
3050100;145
3050400;139
3050700;147
3051000;119
3051300;125
3051600;135
3051900;15
3052200;117
3052500;145
3052800;144
3053100;138
3053400;14
3053700;145
3054000;14
3054300;133
3054600;161
3054900;133
3055200;139
3055500;154
3055800;143
3056100;149
3056400;157
3056700;132
3057000;134
3057300;128
3057600;137
3057900;153
3058200;137
3058500;146
3058800;14
3059100;143
3059400;147
3059700;132
3060000;156
3060300;145
3060600;133
3060900;157
3061200;148
3061500;15
3061800;144
3062100;144
3062400;14
3062700;149
3063000;134
3063300;147
3063600;138
3063900;139
3064200;147
3064500;138
3064800;143
3065100;151
3065400;145
3065700;14
3066000;138
3066300;147
3066600;139
3066900;126
3067200;124
3067500;155
3067800;139
3068100;131
3068400;144
3068700;148
3069000;137
3069300;137
3069600;144
3069900;151
3070200;139
3070500;132
3070800;152
3071100;141
3071400;162
3071700;137
3072000;135
3072300;126
3072600;146
3072900;13
3073200;145
3073500;149
3073800;129
3074100;15
3074400;147
3074700;139
3075300;136
3075600;155
3075900;139
3076200;155
3076500;15
3076800;145
3077100;128
3077400;146
3077700;144
3078000;138
3078300;153
3078600;132
3078900;127
3079200;15
3079500;144
3079800;149
3080100;14
3080400;127
3080700;125
3081000;122
3081300;132
3081600;148
3081900;149
3082200;146
3082500;137
3082800;152
3083100;138
3083400;135
3083700;146
3084000;153
3084300;123
3084600;143
3084900;151
3085200;144
3085500;139
3085800;152
3086100;127
3086400;144
3086700;141
3087000;142
3087300;144
3087600;138
3087900;151
3088200;142
3088500;143
3088800;147
3089100;152
3089400;12
3089700;102
3090000;98
3090300;121
3090600;122
3090900;128
3091200;132
3091500;136
3091800;83
3092100;46
3092400;144
3092700;163
3093000;157
3093300;149
3093600;141
3093900;148
3094200;144
3094500;137
3094800;149
3095100;154
3095400;151
3095700;132
3096000;15
3096300;136
3096600;134
3096900;139
3097200;139
3097500;13
3097800;145
3098100;161
3098400;144
3098700;145
3099000;141
3099300;125
3099600;122
3099900;133
3100200;14
3100500;147
3100800;139
3101100;145
3101400;144
3101700;134
3102000;139
3102300;138
3102600;153
3102900;143
3103200;145
3103500;144
3103800;132
3104100;135
3104400;134
3104700;144
3105000;135
3105300;135
3105600;144
3105900;141
3106200;131
3106500;138
3106800;144
3107100;144
3107400;142
3107700;145
3108000;147
3108300;149
3108600;145
3108900;142
3109200;146
3109500;147
3109800;142
3110100;146
3110400;142
3110700;148
3111000;133
3111300;145
3111600;14
3111900;136
3112200;151
3112500;143
3112800;147
3113100;14
3113400;117
3113700;152
3114000;119
3114300;159
3114600;143
3114900;152
3115200;144
3115500;138
3115800;134
3116100;144
3116400;142
3116700;138
3117000;138
3117300;141
3117600;146
3117900;148
3118200;149
3118500;134
3118800;156
3119100;126
3119400;154
3119700;134
3120000;161
3120300;134
3120600;157
3120900;148
3121200;14
3121500;136
3121800;133
3122100;123
3122400;146
3122700;143
3123000;126
3123300;139
3123600;145
3123900;148
3124200;152
3124500;142
3124800;142
3125100;145
3125400;139
3125700;147
3126000;119
3126300;125
3126600;135
3126900;15
3127200;117
3127500;145
3127800;144
3128100;138
3128400;14
3128700;145
3129000;14
3129300;133
3129600;161
3129900;133
3130200;139
3130500;154
3130800;143
3131100;149
3131400;157
3131700;132
3132000;134
3132300;128
3132600;137
3132900;153
3133200;137
3133500;146
3133800;14
3134100;143
3134400;147
3134700;132
3135000;156
3135300;145
3135600;133
3135900;157
3136200;148
3136500;15
3136800;144
3137100;144
3137400;14
3137700;149
3138000;134
3138300;147
3138600;138
3138900;139
3139200;147
3139500;138
3139800;143
3140100;151
3140400;145
3140700;14
3141000;138
3141300;147
3141600;139
3141900;126
3142200;124
3142500;155
3142800;139
3143100;131
3143400;144
3143700;148
3144000;137
3144300;137
3144600;144
3144900;151
3145200;139
3145500;132
3145800;152
3146100;141
3146400;162
3146700;137
3147000;135
3147300;126
3147600;146
3147900;13
3148200;145
3148500;149
3148800;129
3149100;15
3149400;147
3149700;139
3150300;136
3150600;155
3150900;139
3151200;155
3151500;15
3151800;145
3152100;128
3152400;146
3152700;144
3153000;138
3153300;153
3153600;132
3153900;127
3154200;15
3154500;144
3154800;149
3155100;14
3155400;127
3155700;125
3156000;122
3156300;132
3156600;148
3156900;149
3157200;146
3157500;137
3157800;152
3158100;138
3158400;135
3158700;146
3159000;153
3159300;123
3159600;143
3159900;151
3160200;144
3160500;139
3160800;152
3161100;127
3161400;144
3161700;141
3162000;142
3162300;144
3162600;138
3162900;151
3163200;142
3163500;143
3163800;147
3164100;152
3164400;12
3164700;102
3165000;98
3165300;121
3165600;122
3165900;128
3166200;132
3166500;136
3166800;83
3167100;46
3167400;144
3167700;163
3168000;157
3168300;149
3168600;141
3168900;148
3169200;144
3169500;137
3169800;149
3170100;154
3170400;151
3170700;132
3171000;15
3171300;136
3171600;134
3171900;139
3172200;139
3172500;13
3172800;145
3173100;161
3173400;144
3173700;145
3174000;141
3174300;125
3174600;122
3174900;133
3175200;14
3175500;147
3175800;139
3176100;145
3176400;144
3176700;134
3177000;139
3177300;138
3177600;153
3177900;143
3178200;145
3178500;144
3178800;132
3179100;135
3179400;134
3179700;144
3180000;135
3180300;135
3180600;144
3180900;141
3181200;131
3181500;138
3181800;144
3182100;144
3182400;142
3182700;145
3183000;147
3183300;149
3183600;145
3183900;142
3184200;146
3184500;147
3184800;142
3185100;146
3185400;142
3185700;148
3186000;133
3186300;145
3186600;14
3186900;136
3187200;151
3187500;143
3187800;147
3188100;14
3188400;117
3188700;152
3189000;119
3189300;159
3189600;143
3189900;152
3190200;144
3190500;138
3190800;134
3191100;144
3191400;142
3191700;138
3192000;138
3192300;141
3192600;146
3192900;148
3193200;149
3193500;134
3193800;156
3194100;126
3194400;154
3194700;134
3195000;161
3195300;134
3195600;157
3195900;148
3196200;14
3196500;136
3196800;133
3197100;123
3197400;146
3197700;143
3198000;126
3198300;139
3198600;145
3198900;148
3199200;152
3199500;142
3199800;142
3200100;145
3200400;139
3200700;147
3201000;119
3201300;125
3201600;135
3201900;15
3202200;117
3202500;145
3202800;144
3203100;138
3203400;14
3203700;145
3204000;14
3204300;133
3204600;161
3204900;133
3205200;139
3205500;154
3205800;143
3206100;149
3206400;157
3206700;132
3207000;134
3207300;128
3207600;137
3207900;153
3208200;137
3208500;146
3208800;14
3209100;143
3209400;147
3209700;132
3210000;156
3210300;145
3210600;133
3210900;157
3211200;148
3211500;15
3211800;144
3212100;144
3212400;14
3212700;149
3213000;134
3213300;147
3213600;138
3213900;139
3214200;147
3214500;138
3214800;143
3215100;151
3215400;145
3215700;14
3216000;138
3216300;147
3216600;139
3216900;126
3217200;124
3217500;155
3217800;139
3218100;131
3218400;144
3218700;148
3219000;137
3219300;137
3219600;144
3219900;151
3220200;139
3220500;132
3220800;152
3221100;141
3221400;162
3221700;137
3222000;135
3222300;126
3222600;146
3222900;13
3223200;145
3223500;149
3223800;129
3224100;15
3224400;147
3224700;139
3225300;136
3225600;155
3225900;139
3226200;155
3226500;15
3226800;145
3227100;128
3227400;146
3227700;144
3228000;138
3228300;153
3228600;132
3228900;127
3229200;15
3229500;144
3229800;149
3230100;14
3230400;127
3230700;125
3231000;122
3231300;132
3231600;148
3231900;149
3232200;146
3232500;137
3232800;152
3233100;138
3233400;135
3233700;146
3234000;153
3234300;123
3234600;143
3234900;151
3235200;144
3235500;139
3235800;152
3236100;127
3236400;144
3236700;141
3237000;142
3237300;144
3237600;138
3237900;151
3238200;142
3238500;143
3238800;147
3239100;152
3239400;12
3239700;102
3240000;98
3240300;121
3240600;122
3240900;128
3241200;132
3241500;136
3241800;83
3242100;46
3242400;144
3242700;163
3243000;157
3243300;149
3243600;141
3243900;148
3244200;144
3244500;137
3244800;149
3245100;154
3245400;151
3245700;132
3246000;15
3246300;136
3246600;134
3246900;139
3247200;139
3247500;13
3247800;145
3248100;161
3248400;144
3248700;145
3249000;141
3249300;125
3249600;122
3249900;133
3250200;14
3250500;147
3250800;139
3251100;145
3251400;144
3251700;134
3252000;139
3252300;138
3252600;153
3252900;143
3253200;145
3253500;144
3253800;132
3254100;135
3254400;134
3254700;144
3255000;135
3255300;135
3255600;144
3255900;141
3256200;131
3256500;138
3256800;144
3257100;144
3257400;142
3257700;145
3258000;147
3258300;149
3258600;145
3258900;142
3259200;146
3259500;147
3259800;142
3260100;146
3260400;142
3260700;148
3261000;133
3261300;145
3261600;14
3261900;136
3262200;151
3262500;143
3262800;147
3263100;14
3263400;117
3263700;152
3264000;119
3264300;159
3264600;143
3264900;152
3265200;144
3265500;138
3265800;134
3266100;144
3266400;142
3266700;138
3267000;138
3267300;141
3267600;146
3267900;148
3268200;149
3268500;134
3268800;156
3269100;126
3269400;154
3269700;134
3270000;161
3270300;134
3270600;157
3270900;148
3271200;14
3271500;136
3271800;133
3272100;123
3272400;146
3272700;143
3273000;126
3273300;139
3273600;145
3273900;148
3274200;152
3274500;142
3274800;142
3275100;145
3275400;139
3275700;147
3276000;119
3276300;125
3276600;135
3276900;15
3277200;117
3277500;145
3277800;144
3278100;138
3278400;14
3278700;145
3279000;14
3279300;133
3279600;161
3279900;133
3280200;139
3280500;154
3280800;143
3281100;149
3281400;157
3281700;132
3282000;134
3282300;128
3282600;137
3282900;153
3283200;137
3283500;146
3283800;14
3284100;143
3284400;147
3284700;132
3285000;156
3285300;145
3285600;133
3285900;157
3286200;148
3286500;15
3286800;144
3287100;144
3287400;14
3287700;149
3288000;134
3288300;147
3288600;138
3288900;139
3289200;147
3289500;138
3289800;143
3290100;151
3290400;145
3290700;14
3291000;138
3291300;147
3291600;139
3291900;126
3292200;124
3292500;155
3292800;139
3293100;131
3293400;144
3293700;148
3294000;137
3294300;137
3294600;144
3294900;151
3295200;139
3295500;132
3295800;152
3296100;141
3296400;162
3296700;137
3297000;135
3297300;126
3297600;146
3297900;13
3298200;145
3298500;149
3298800;129
3299100;15
3299400;147
3299700;139
3300300;136
3300600;155
3300900;139
3301200;155
3301500;15
3301800;145
3302100;128
3302400;146
3302700;144
3303000;138
3303300;153
3303600;132
3303900;127
3304200;15
3304500;144
3304800;149
3305100;14
3305400;127
3305700;125
3306000;122
3306300;132
3306600;148
3306900;149
3307200;146
3307500;137
3307800;152
3308100;138
3308400;135
3308700;146
3309000;153
3309300;123
3309600;143
3309900;151
3310200;144
3310500;139
3310800;152
3311100;127
3311400;144
3311700;141
3312000;142
3312300;144
3312600;138
3312900;151
3313200;142
3313500;143
3313800;147
3314100;152
3314400;12
3314700;102
3315000;98
3315300;121
3315600;122
3315900;128
3316200;132
3316500;136
3316800;83
3317100;46
3317400;144
3317700;163
3318000;157
3318300;149
3318600;141
3318900;148
3319200;144
3319500;137
3319800;149
3320100;154
3320400;151
3320700;132
3321000;15
3321300;136
3321600;134
3321900;139
3322200;139
3322500;13
3322800;145
3323100;161
3323400;144
3323700;145
3324000;141
3324300;125
3324600;122
3324900;133
3325200;14
3325500;147
3325800;139
3326100;145
3326400;144
3326700;134
3327000;139
3327300;138
3327600;153
3327900;143
3328200;145
3328500;144
3328800;132
3329100;135
3329400;134
3329700;144
3330000;135
3330300;135
3330600;144
3330900;141
3331200;131
3331500;138
3331800;144
3332100;144
3332400;142
3332700;145
3333000;147
3333300;149
3333600;145
3333900;142
3334200;146
3334500;147
3334800;142
3335100;146
3335400;142
3335700;148
3336000;133
3336300;145
3336600;14
3336900;136
3337200;151
3337500;143
3337800;147
3338100;14
3338400;117
3338700;152
3339000;119
3339300;159
3339600;143
3339900;152
3340200;144
3340500;138
3340800;134
3341100;144
3341400;142
3341700;138
3342000;138
3342300;141
3342600;146
3342900;148
3343200;149
3343500;134
3343800;156
3344100;126
3344400;154
3344700;134
3345000;161
3345300;134
3345600;157
3345900;148
3346200;14
3346500;136
3346800;133
3347100;123
3347400;146
3347700;143
3348000;126
3348300;139
3348600;145
3348900;148
3349200;152
3349500;142
3349800;142
3350100;145
3350400;139
3350700;147
3351000;119
3351300;125
3351600;135
3351900;15
3352200;117
3352500;145
3352800;144
3353100;138
3353400;14
3353700;145
3354000;14
3354300;133
3354600;161
3354900;133
3355200;139
3355500;154
3355800;143
3356100;149
3356400;157
3356700;132
3357000;134
3357300;128
3357600;137
3357900;153
3358200;137
3358500;146
3358800;14
3359100;143
3359400;147
3359700;132
3360000;156
3360300;145
3360600;133
3360900;157
3361200;148
3361500;15
3361800;144
3362100;144
3362400;14
3362700;149
3363000;134
3363300;147
3363600;138
3363900;139
3364200;147
3364500;138
3364800;143
3365100;151
3365400;145
3365700;14
3366000;138
3366300;147
3366600;139
3366900;126
3367200;124
3367500;155
3367800;139
3368100;131
3368400;144
3368700;148
3369000;137
3369300;137
3369600;144
3369900;151
3370200;139
3370500;132
3370800;152
3371100;141
3371400;162
3371700;137
3372000;135
3372300;126
3372600;146
3372900;13
3373200;145
3373500;149
3373800;129
3374100;15
3374400;147
3374700;139
3375300;136
3375600;155
3375900;139
3376200;155
3376500;15
3376800;145
3377100;128
3377400;146
3377700;144
3378000;138
3378300;153
3378600;132
3378900;127
3379200;15
3379500;144
3379800;149
3380100;14
3380400;127
3380700;125
3381000;122
3381300;132
3381600;148
3381900;149
3382200;146
3382500;137
3382800;152
3383100;138
3383400;135
3383700;146
3384000;153
3384300;123
3384600;143
3384900;151
3385200;144
3385500;139
3385800;152
3386100;127
3386400;144
3386700;141
3387000;142
3387300;144
3387600;138
3387900;151
3388200;142
3388500;143
3388800;147
3389100;152
3389400;12
3389700;102
3390000;98
3390300;121
3390600;122
3390900;128
3391200;132
3391500;136
3391800;83
3392100;46
3392400;144
3392700;163
3393000;157
3393300;149
3393600;141
3393900;148
3394200;144
3394500;137
3394800;149
3395100;154
3395400;151
3395700;132
3396000;15
3396300;136
3396600;134
3396900;139
3397200;139
3397500;13
3397800;145
3398100;161
3398400;144
3398700;145
3399000;141
3399300;125
3399600;122
3399900;133
3400200;14
3400500;147
3400800;139
3401100;145
3401400;144
3401700;134
3402000;139
3402300;138
3402600;153
3402900;143
3403200;145
3403500;144
3403800;132
3404100;135
3404400;134
3404700;144
3405000;135
3405300;135
3405600;144
3405900;141
3406200;131
3406500;138
3406800;144
3407100;144
3407400;142
3407700;145
3408000;147
3408300;149
3408600;145
3408900;142
3409200;146
3409500;147
3409800;142
3410100;146
3410400;142
3410700;148
3411000;133
3411300;145
3411600;14
3411900;136
3412200;151
3412500;143
3412800;147
3413100;14
3413400;117
3413700;152
3414000;119
3414300;159
3414600;143
3414900;152
3415200;144
3415500;138
3415800;134
3416100;144
3416400;142
3416700;138
3417000;138
3417300;141
3417600;146
3417900;148
3418200;149
3418500;134
3418800;156
3419100;126
3419400;154
3419700;134
3420000;161
3420300;134
3420600;157
3420900;148
3421200;14
3421500;136
3421800;133
3422100;123
3422400;146
3422700;143
3423000;126
3423300;139
3423600;145
3423900;148
3424200;152
3424500;142
3424800;142
3425100;145
3425400;139
3425700;147
3426000;119
3426300;125
3426600;135
3426900;15
3427200;117
3427500;145
3427800;144
3428100;138
3428400;14
3428700;145
3429000;14
3429300;133
3429600;161
3429900;133
3430200;139
3430500;154
3430800;143
3431100;149
3431400;157
3431700;132
3432000;134
3432300;128
3432600;137
3432900;153
3433200;137
3433500;146
3433800;14
3434100;143
3434400;147
3434700;132
3435000;156
3435300;145
3435600;133
3435900;157
3436200;148
3436500;15
3436800;144
3437100;144
3437400;14
3437700;149
3438000;134
3438300;147
3438600;138
3438900;139
3439200;147
3439500;138
3439800;143
3440100;151
3440400;145
3440700;14
3441000;138
3441300;147
3441600;139
3441900;126
3442200;124
3442500;155
3442800;139
3443100;131
3443400;144
3443700;148
3444000;137
3444300;137
3444600;144
3444900;151
3445200;139
3445500;132
3445800;152
3446100;141
3446400;162
3446700;137
3447000;135
3447300;126
3447600;146
3447900;13
3448200;145
3448500;149
3448800;129
3449100;15
3449400;147
3449700;139
3450300;136
3450600;155
3450900;139
3451200;155
3451500;15
3451800;145
3452100;128
3452400;146
3452700;144
3453000;138
3453300;153
3453600;132
3453900;127
3454200;15
3454500;144
3454800;149
3455100;14
3455400;127
3455700;125
3456000;122
3456300;132
3456600;148
3456900;149
3457200;146
3457500;137
3457800;152
3458100;138
3458400;135
3458700;146
3459000;153
3459300;123
3459600;143
3459900;151
3460200;144
3460500;139
3460800;152
3461100;127
3461400;144
3461700;141
3462000;142
3462300;144
3462600;138
3462900;151
3463200;142
3463500;143
3463800;147
3464100;152
3464400;12
3464700;102
3465000;98
3465300;121
3465600;122
3465900;128
3466200;132
3466500;136
3466800;83
3467100;46
3467400;144
3467700;163
3468000;157
3468300;149
3468600;141
3468900;148
3469200;144
3469500;137
3469800;149
3470100;154
3470400;151
3470700;132
3471000;15
3471300;136
3471600;134
3471900;139
3472200;139
3472500;13
3472800;145
3473100;161
3473400;144
3473700;145
3474000;141
3474300;125
3474600;122
3474900;133
3475200;14
3475500;147
3475800;139
3476100;145
3476400;144
3476700;134
3477000;139
3477300;138
3477600;153
3477900;143
3478200;145
3478500;144
3478800;132
3479100;135
3479400;134
3479700;144
3480000;135
3480300;135
3480600;144
3480900;141
3481200;131
3481500;138
3481800;144
3482100;144
3482400;142
3482700;145
3483000;147
3483300;149
3483600;145
3483900;142
3484200;146
3484500;147
3484800;142
3485100;146
3485400;142
3485700;148
3486000;133
3486300;145
3486600;14
3486900;136
3487200;151
3487500;143
3487800;147
3488100;14
3488400;117
3488700;152
3489000;119
3489300;159
3489600;143
3489900;152
3490200;144
3490500;138
3490800;134
3491100;144
3491400;142
3491700;138
3492000;138
3492300;141
3492600;146
3492900;148
3493200;149
3493500;134
3493800;156
3494100;126
3494400;154
3494700;134
3495000;161
3495300;134
3495600;157
3495900;148
3496200;14
3496500;136
3496800;133
3497100;123
3497400;146
3497700;143
3498000;126
3498300;139
3498600;145
3498900;148
3499200;152
3499500;142
3499800;142
3500100;145
3500400;139
3500700;147
3501000;119
3501300;125
3501600;135
3501900;15
3502200;117
3502500;145
3502800;144
3503100;138
3503400;14
3503700;145
3504000;14
3504300;133
3504600;161
3504900;133
3505200;139
3505500;154
3505800;143
3506100;149
3506400;157
3506700;132
3507000;134
3507300;128
3507600;137
3507900;153
3508200;137
3508500;146
3508800;14
3509100;143
3509400;147
3509700;132
3510000;156
3510300;145
3510600;133
3510900;157
3511200;148
3511500;15
3511800;144
3512100;144
3512400;14
3512700;149
3513000;134
3513300;147
3513600;138
3513900;139
3514200;147
3514500;138
3514800;143
3515100;151
3515400;145
3515700;14
3516000;138
3516300;147
3516600;139
3516900;126
3517200;124
3517500;155
3517800;139
3518100;131
3518400;144
3518700;148
3519000;137
3519300;137
3519600;144
3519900;151
3520200;139
3520500;132
3520800;152
3521100;141
3521400;162
3521700;137
3522000;135
3522300;126
3522600;146
3522900;13
3523200;145
3523500;149
3523800;129
3524100;15
3524400;147
3524700;139
3525300;136
3525600;155
3525900;139
3526200;155
3526500;15
3526800;145
3527100;128
3527400;146
3527700;144
3528000;138
3528300;153
3528600;132
3528900;127
3529200;15
3529500;144
3529800;149
3530100;14
3530400;127
3530700;125
3531000;122
3531300;132
3531600;148
3531900;149
3532200;146
3532500;137
3532800;152
3533100;138
3533400;135
3533700;146
3534000;153
3534300;123
3534600;143
3534900;151
3535200;144
3535500;139
3535800;152
3536100;127
3536400;144
3536700;141
3537000;142
3537300;144
3537600;138
3537900;151
3538200;142
3538500;143
3538800;147
3539100;152
3539400;12
3539700;102
3540000;98
3540300;121
3540600;122
3540900;128
3541200;132
3541500;136
3541800;83
3542100;46
3542400;144
3542700;163
3543000;157
3543300;149
3543600;141
3543900;148
3544200;144
3544500;137
3544800;149
3545100;154
3545400;151
3545700;132
3546000;15
3546300;136
3546600;134
3546900;139
3547200;139
3547500;13
3547800;145
3548100;161
3548400;144
3548700;145
3549000;141
3549300;125
3549600;122
3549900;133
3550200;14
3550500;147
3550800;139
3551100;145
3551400;144
3551700;134
3552000;139
3552300;138
3552600;153
3552900;143
3553200;145
3553500;144
3553800;132
3554100;135
3554400;134
3554700;144
3555000;135
3555300;135
3555600;144
3555900;141
3556200;131
3556500;138
3556800;144
3557100;144
3557400;142
3557700;145
3558000;147
3558300;149
3558600;145
3558900;142
3559200;146
3559500;147
3559800;142
3560100;146
3560400;142
3560700;148
3561000;133
3561300;145
3561600;14
3561900;136
3562200;151
3562500;143
3562800;147
3563100;14
3563400;117
3563700;152
3564000;119
3564300;159
3564600;143
3564900;152
3565200;144
3565500;138
3565800;134
3566100;144
3566400;142
3566700;138
3567000;138
3567300;141
3567600;146
3567900;148
3568200;149
3568500;134
3568800;156
3569100;126
3569400;154
3569700;134
3570000;161
3570300;134
3570600;157
3570900;148
3571200;14
3571500;136
3571800;133
3572100;123
3572400;146
3572700;143
3573000;126
3573300;139
3573600;145
3573900;148
3574200;152
3574500;142
3574800;142
3575100;145
3575400;139
3575700;147
3576000;119
3576300;125
3576600;135
3576900;15
3577200;117
3577500;145
3577800;144
3578100;138
3578400;14
3578700;145
3579000;14
3579300;133
3579600;161
3579900;133
3580200;139
3580500;154
3580800;143
3581100;149
3581400;157
3581700;132
3582000;134
3582300;128
3582600;137
3582900;153
3583200;137
3583500;146
3583800;14
3584100;143
3584400;147
3584700;132
3585000;156
3585300;145
3585600;133
3585900;157
3586200;148
3586500;15
3586800;144
3587100;144
3587400;14
3587700;149
3588000;134
3588300;147
3588600;138
3588900;139
3589200;147
3589500;138
3589800;143
3590100;151
3590400;145
3590700;14
3591000;138
3591300;147
3591600;139
3591900;126
3592200;124
3592500;155
3592800;139
3593100;131
3593400;144
3593700;148
3594000;137
3594300;137
3594600;144
3594900;151
3595200;139
3595500;132
3595800;152
3596100;141
3596400;162
3596700;137
3597000;135
3597300;126
3597600;146
3597900;13
3598200;145
3598500;149
3598800;129
3599100;15
3599400;147
3599700;139
3600300;136
3600600;155
3600900;139
3601200;155
3601500;15
3601800;145
3602100;128
3602400;146
3602700;144
3603000;138
3603300;153
3603600;132
3603900;127
3604200;15
3604500;144
3604800;149
3605100;14
3605400;127
3605700;125
3606000;122
3606300;132
3606600;148
3606900;149
3607200;146
3607500;137
3607800;152
3608100;138
3608400;135
3608700;146
3609000;153
3609300;123
3609600;143
3609900;151
3610200;144
3610500;139
3610800;152
3611100;127
3611400;144
3611700;141
3612000;142
3612300;144
3612600;138
3612900;151
3613200;142
3613500;143
3613800;147
3614100;152
3614400;12
3614700;102
3615000;98
3615300;121
3615600;122
3615900;128
3616200;132
3616500;136
3616800;83
3617100;46
3617400;144
3617700;163
3618000;157
3618300;149
3618600;141
3618900;148
3619200;144
3619500;137
3619800;149
3620100;154
3620400;151
3620700;132
3621000;15
3621300;136
3621600;134
3621900;139
3622200;139
3622500;13
3622800;145
3623100;161
3623400;144
3623700;145
3624000;141
3624300;125
3624600;122
3624900;133
3625200;14
3625500;147
3625800;139
3626100;145
3626400;144
3626700;134
3627000;139
3627300;138
3627600;153
3627900;143
3628200;145
3628500;144
3628800;132
3629100;135
3629400;134
3629700;144
3630000;135
3630300;135
3630600;144
3630900;141
3631200;131
3631500;138
3631800;144
3632100;144
3632400;142
3632700;145
3633000;147
3633300;149
3633600;145
3633900;142
3634200;146
3634500;147
3634800;142
3635100;146
3635400;142
3635700;148
3636000;133
3636300;145
3636600;14
3636900;136
3637200;151
3637500;143
3637800;147
3638100;14
3638400;117
3638700;152
3639000;119
3639300;159
3639600;143
3639900;152
3640200;144
3640500;138
3640800;134
3641100;144
3641400;142
3641700;138
3642000;138
3642300;141
3642600;146
3642900;148
3643200;149
3643500;134
3643800;156
3644100;126
3644400;154
3644700;134
3645000;161
3645300;134
3645600;157
3645900;148
3646200;14
3646500;136
3646800;133
3647100;123
3647400;146
3647700;143
3648000;126
3648300;139
3648600;145
3648900;148
3649200;152
3649500;142
3649800;142
3650100;145
3650400;139
3650700;147
3651000;119
3651300;125
3651600;135
3651900;15
3652200;117
3652500;145
3652800;144
3653100;138
3653400;14
3653700;145
3654000;14
3654300;133
3654600;161
3654900;133
3655200;139
3655500;154
3655800;143
3656100;149
3656400;157
3656700;132
3657000;134
3657300;128
3657600;137
3657900;153
3658200;137
3658500;146
3658800;14
3659100;143
3659400;147
3659700;132
3660000;156
3660300;145
3660600;133
3660900;157
3661200;148
3661500;15
3661800;144
3662100;144
3662400;14
3662700;149
3663000;134
3663300;147
3663600;138
3663900;139
3664200;147
3664500;138
3664800;143
3665100;151
3665400;145
3665700;14
3666000;138
3666300;147
3666600;139
3666900;126
3667200;124
3667500;155
3667800;139
3668100;131
3668400;144
3668700;148
3669000;137
3669300;137
3669600;144
3669900;151
3670200;139
3670500;132
3670800;152
3671100;141
3671400;162
3671700;137
3672000;135
3672300;126
3672600;146
3672900;13
3673200;145
3673500;149
3673800;129
3674100;15
3674400;147
3674700;139
3675300;136
3675600;155
3675900;139
3676200;155
3676500;15
3676800;145
